,Province_State,Date,Confirmed Cases,new_cases,Confirmed_Cases_log,7day_avg,14day_avg,21day_avg
11819,Idaho,2021-04-25,186183,0.0,12.134490711024501,202.0,216.43,238.19
14659,Kansas,2021-04-25,308883,0.0,12.640721080867218,210.86,222.14,212.1
4719,Colorado,2021-04-25,502242,1567.0,13.126839345297826,1707.57,1683.14,1624.81
17499,Maryland,2021-04-25,443257,906.0,13.00190727227894,1032.71,1180.5,1234.67
38799,Washington,2021-04-25,395312,0.0,12.88743313515941,1394.71,1363.0,1281.38
26729,North Carolina,2021-04-25,956932,0.0,13.771488657534924,1891.29,1966.14,1941.57
36669,Vermont,2021-04-25,22576,97.0,10.024686967937972,80.0,98.14,115.57
5429,Connecticut,2021-04-25,334766,0.0,12.721190046431236,814.86,941.43,990.95
29569,Oklahoma,2021-04-25,446550,0.0,13.00930889450041,241.0,267.5,285.86
40929,Wyoming,2021-04-25,57696,0.0,10.962960458076914,61.29,58.79,59.48
1879,American Samoa,2021-04-25,0,0.0,0.0,0.0,0.0,0.0
10399,Guam,2021-04-25,7915,0.0,8.976641306722456,6.57,5.57,4.71
18919,Michigan,2021-04-25,911800,0.0,13.723177043492615,5442.86,6528.29,6805.14
22469,Nebraska,2021-04-25,218732,152.0,12.295607086914234,322.71,323.21,329.52
15369,Kentucky,2021-04-25,440955,324.0,12.996700376208672,520.43,562.14,550.19
34539,Tennessee,2021-04-25,841049,0.0,13.642406390219929,1509.29,1354.57,1306.43
28859,Ohio,2021-04-25,1064306,873.0,13.87783444110043,1590.14,1775.07,1918.81
30989,Pennsylvania,2021-04-25,1145419,2903.0,13.951281939938394,3935.86,4434.43,4416.0
38089,Virginia,2021-04-25,654210,884.0,13.391185208374898,1153.86,1332.71,1383.9
12529,Illinois,2021-04-25,1321033,2035.0,14.093925321250458,2684.57,2947.21,3066.62
18209,Massachusetts,2021-04-25,682784,1214.0,13.433935301295561,1446.71,1658.21,1883.43
21759,Montana,2021-04-25,108097,49.0,11.590793502068543,136.0,136.71,140.71
3299,Arkansas,2021-04-25,334706,64.0,12.721010801232287,179.14,182.36,173.9
39509,West Virginia,2021-04-25,151382,314.0,11.92756832834416,356.43,372.36,377.43
31699,Puerto Rico,2021-04-25,129203,744.0,11.769147829603718,879.14,993.14,922.38
7559,District of Columbia,2021-04-25,47323,104.0,10.764772845373553,94.43,106.64,108.86
21049,Missouri,2021-04-25,588517,384.0,13.285362791450913,653.71,-7.79,204.24
33829,South Dakota,2021-04-25,121986,0.0,11.711669760660703,132.86,162.93,172.62
19629,Minnesota,2021-04-25,568243,1556.0,13.250306182926094,1694.57,1870.71,1998.86
4009,California,2021-04-25,3799364,2137.0,15.150344505469816,2054.57,2281.07,2688.33
35959,Utah,2021-04-25,395431,281.0,12.887734117147026,382.0,380.5,385.24
37379,Virgin Islands,2021-04-25,3080,0.0,8.033009498596668,7.43,7.79,6.71
9689,Grand Princess,2021-04-25,103,0.0,4.6443908991413725,0.0,0.0,0.0
23179,Nevada,2021-04-25,312840,0.0,12.653450353232623,372.14,344.0,364.95
26019,New York,2021-04-25,2031093,4064.0,14.524085122110913,4597.29,5321.36,5969.33
32409,Rhode Island,2021-04-25,146324,0.0,11.893585454159421,310.71,373.36,384.24
459,Alabama,2021-04-25,526131,233.0,13.173307410807361,532.86,516.57,443.9
28149,Northern Mariana Islands,2021-04-25,164,0.0,5.10594547390058,0.29,0.29,0.24
13239,Indiana,2021-04-25,714786,827.0,13.479739875196598,959.86,1149.57,1136.95
16079,Louisiana,2021-04-25,455541,0.0,13.029243197798035,512.29,478.79,479.62
8980,Georgia,2021-04-26,1094580,812.0,13.905882199602331,1345.57,1417.79,1399.19
30280,Oregon,2021-04-26,181321,621.0,12.108029735216764,818.43,747.93,675.86
39510,West Virginia,2021-04-26,151671,289.0,11.929475573481874,360.57,372.07,378.0
6140,Delaware,2021-04-26,103459,237.0,11.546940343557505,273.14,323.86,327.71
24600,New Jersey,2021-04-26,988886,-9005.0,13.804335347251966,1121.43,2352.0,2802.86
16080,Louisiana,2021-04-26,456432,891.0,13.031197199351796,440.14,471.79,461.67
33830,South Dakota,2021-04-26,122080,94.0,11.71244003783467,127.29,156.29,169.67
7560,District of Columbia,2021-04-26,47378,55.0,10.765934371538163,91.14,105.36,107.9
460,Alabama,2021-04-26,526348,217.0,13.173719769801158,548.0,519.79,449.05
17500,Maryland,2021-04-26,443814,557.0,13.00316308791802,1022.14,1149.93,1220.29
38800,Washington,2021-04-26,397417,2105.0,12.892743902487782,1499.57,1390.36,1304.76
19630,Minnesota,2021-04-26,569440,1197.0,13.252410456853745,1682.14,1813.86,1990.0
26730,North Carolina,2021-04-26,962623,5691.0,13.777418168014885,1893.86,1968.71,1907.76
37380,Virgin Islands,2021-04-26,3090,10.0,8.036249942132116,7.0,6.07,6.9
16790,Maine,2021-04-26,60005,229.0,11.002199836204571,351.43,410.64,381.86
31700,Puerto Rico,2021-04-26,130037,834.0,11.775581994416457,842.43,975.64,953.1
3300,Arkansas,2021-04-26,334769,63.0,12.721199007847856,179.71,181.93,174.81
25310,New Mexico,2021-04-26,196844,623.0,12.190171895998496,195.14,204.07,202.33
27440,North Dakota,2021-04-26,106809,121.0,11.578806834083741,143.43,142.93,147.38
14660,Kansas,2021-04-26,309371,488.0,12.64229971528838,222.14,222.07,218.43
13950,Iowa,2021-04-26,363162,238.0,12.80260704827325,402.43,426.07,444.43
18920,Michigan,2021-04-26,918880,7080.0,13.730911904378917,5144.14,6280.21,6614.57
35250,Texas,2021-04-26,2878438,4443.0,14.872758691280612,3340.86,3319.0,3406.19
22470,Nebraska,2021-04-26,218832,100.0,12.296064160826472,317.0,320.07,327.33
11820,Idaho,2021-04-26,186725,542.0,12.1373975806802,214.0,216.71,232.81
15370,Kentucky,2021-04-26,441166,211.0,12.997178767553244,517.57,558.14,555.0
6850,Diamond Princess,2021-04-26,49,0.0,3.912023005428146,0.0,0.0,0.0
26020,New York,2021-04-26,2034102,3009.0,14.525565493443235,4309.14,5134.07,5795.52
40930,Wyoming,2021-04-26,57818,122.0,10.96507272036716,62.86,59.29,61.38
28860,Ohio,2021-04-26,1065702,1396.0,13.879145233256226,1556.43,1736.64,1846.33
40220,Wisconsin,2021-04-26,656932,406.0,13.395337313575547,712.0,783.43,827.57
2590,Arizona,2021-04-26,859487,750.0,13.664092142101993,719.14,660.79,694.14
23890,New Hampshire,2021-04-26,93821,0.0,11.449154649071565,291.14,328.0,366.48
28150,Northern Mariana Islands,2021-04-26,164,0.0,5.10594547390058,0.29,0.29,0.24
38090,Virginia,2021-04-26,654929,719.0,13.392283638677352,1116.86,1290.5,1369.43
10400,Guam,2021-04-26,7923,8.0,8.977651407818442,6.29,5.79,4.76
35960,Utah,2021-04-26,395677,246.0,12.888356028152902,388.57,384.86,388.71
4010,California,2021-04-26,3801104,1740.0,15.150802371899234,2050.14,2275.71,2613.95
11110,Hawaii,2021-04-26,33418,67.0,10.416879879499433,85.0,91.5,94.67
8270,Florida,2021-04-26,2212097,3513.0,14.609451944440446,5565.57,6160.79,6037.67
18210,Massachusetts,2021-04-26,683665,881.0,13.435224773251852,1384.43,1611.71,1783.1
36670,Vermont,2021-04-26,22617,41.0,10.026501328431273,72.14,94.71,111.9
21050,Missouri,2021-04-26,588801,284.0,13.285845243130165,639.29,-11.5,202.19
9690,Grand Princess,2021-04-26,103,0.0,4.6443908991413725,0.0,0.0,0.0
23180,Nevada,2021-04-26,313680,840.0,12.656131824923387,392.43,381.21,396.33
5430,Connecticut,2021-04-26,336933,2167.0,12.727642344456896,790.29,883.0,965.62
4720,Colorado,2021-04-26,503254,1012.0,13.128852278872454,1741.14,1690.29,1631.71
30990,Pennsylvania,2021-04-26,1147310,1891.0,13.952931501468981,3894.43,4388.43,4378.14
32410,Rhode Island,2021-04-26,146960,636.0,11.89792252443853,284.86,418.79,370.81
1170,Alaska,2021-04-26,67509,450.0,11.120031014035916,162.71,166.36,167.05
21760,Montana,2021-04-26,108111,14.0,11.590923005791955,129.86,132.71,141.38
29570,Oklahoma,2021-04-26,447278,728.0,13.010937839962024,232.57,250.36,278.19
13240,Indiana,2021-04-26,715468,682.0,13.480693550694816,955.57,1117.5,1135.38
34540,Tennessee,2021-04-26,843059,2010.0,13.644793408828441,1031.0,1296.07,1239.86
12530,Illinois,2021-04-26,1323170,2137.0,14.095541686445491,2710.0,2926.07,3068.29
20340,Mississippi,2021-04-26,310987,638.0,12.64750960520794,252.0,247.71,229.95
1880,American Samoa,2021-04-26,0,0.0,0.0,0.0,0.0,0.0
33120,South Carolina,2021-04-26,575515,530.0,13.26302230866899,783.29,863.43,906.95
2591,Arizona,2021-04-27,860169,682.0,13.664885323113282,716.29,665.93,699.48
5431,Connecticut,2021-04-27,337340,407.0,12.728849567175905,743.0,832.21,933.86
18921,Michigan,2021-04-27,923464,4584.0,13.735888178607079,4856.0,5873.57,6540.05
40221,Wisconsin,2021-04-27,657872,940.0,13.396767182560255,713.29,770.07,817.52
20341,Mississippi,2021-04-27,311159,172.0,12.648062528320711,224.86,237.36,229.43
11821,Idaho,2021-04-27,187014,289.0,12.138944106523503,221.29,221.71,230.1
9691,Grand Princess,2021-04-27,103,0.0,4.6443908991413725,0.0,0.0,0.0
22471,Nebraska,2021-04-27,219090,258.0,12.297242447606141,283.14,314.86,325.38
13951,Iowa,2021-04-27,363530,368.0,12.803619854300152,392.29,413.64,427.29
4011,California,2021-04-27,3802928,1824.0,15.15128211726465,1970.57,2214.36,2584.33
28861,Ohio,2021-04-27,1067262,1560.0,13.880607985384627,1522.29,1680.93,1831.52
30991,Pennsylvania,2021-04-27,1151189,3879.0,13.956306747929657,3709.71,4154.29,4321.14
11111,Hawaii,2021-04-27,33468,50.0,10.41837491625679,85.86,90.57,94.24
36671,Vermont,2021-04-27,22675,58.0,10.029062375444195,80.43,91.93,109.62
1881,American Samoa,2021-04-27,0,0.0,0.0,0.0,0.0,0.0
8271,Florida,2021-04-27,2217368,5271.0,14.61183191588533,5512.14,5889.57,6024.1
461,Alabama,2021-04-27,526707,359.0,13.174401594268225,393.14,443.14,456.81
24601,New Jersey,2021-04-27,991010,2124.0,13.806480913149613,1019.29,2220.64,2727.33
26021,New York,2021-04-27,2037414,3312.0,14.527192405435532,4128.57,5011.86,5665.57
30281,Oregon,2021-04-27,182040,719.0,12.111987215413667,840.43,760.14,684.86
32411,Rhode Island,2021-04-27,147220,260.0,11.899690138144987,266.0,317.57,365.29
16081,Louisiana,2021-04-27,456884,452.0,13.032186997071543,453.29,471.79,472.81
14661,Kansas,2021-04-27,309371,0.0,12.64229971528838,222.14,222.0,218.0
28151,Northern Mariana Islands,2021-04-27,164,0.0,5.10594547390058,0.29,0.29,0.24
29571,Oklahoma,2021-04-27,447393,115.0,13.011194917130181,238.29,250.79,345.29
23181,Nevada,2021-04-27,314085,405.0,12.657422112740964,395.86,380.71,401.57
40931,Wyoming,2021-04-27,57883,65.0,10.966196286857883,61.0,58.07,60.19
4721,Colorado,2021-04-27,505268,2014.0,13.13284623970478,1748.43,1698.14,1667.33
15371,Kentucky,2021-04-27,441880,714.0,12.998795894041494,533.29,552.29,573.29
35961,Utah,2021-04-27,396004,327.0,12.889182116419533,390.29,382.64,390.0
3301,Arkansas,2021-04-27,334998,229.0,12.721882825728121,184.14,182.29,177.95
6851,Diamond Princess,2021-04-27,49,0.0,3.912023005428146,0.0,0.0,0.0
23891,New Hampshire,2021-04-27,94203,382.0,11.453217922507944,307.14,328.43,365.81
8981,Georgia,2021-04-27,1095879,1299.0,13.90706825144464,1343.71,1373.93,1390.86
13241,Indiana,2021-04-27,716306,838.0,13.481864124996507,978.71,1109.36,1146.0
35251,Texas,2021-04-27,2882423,3985.0,14.874142164776027,3218.71,3233.07,3388.24
33121,South Carolina,2021-04-27,575956,441.0,13.263788284113593,764.29,844.86,864.43
39511,West Virginia,2021-04-27,151848,177.0,11.930641885006047,340.86,361.29,373.24
7561,District of Columbia,2021-04-27,47471,93.0,10.767895342530602,86.0,103.93,106.52
1171,Alaska,2021-04-27,67647,138.0,11.12207306922991,166.86,165.07,169.81
26731,North Carolina,2021-04-27,963771,1148.0,13.77861003109589,1886.43,1953.29,1921.0
19631,Minnesota,2021-04-27,570518,1078.0,13.25430175184889,1666.86,1793.86,1897.9
27441,North Dakota,2021-04-27,106998,189.0,11.58057476760598,136.57,139.93,144.0
38801,Washington,2021-04-27,398509,1092.0,12.89548787100044,1398.71,1389.5,1326.52
21761,Montana,2021-04-27,108287,176.0,11.59254962352584,129.71,132.93,140.67
21051,Missouri,2021-04-27,589372,571.0,13.286814538938863,627.0,-18.14,201.95
37381,Virgin Islands,2021-04-27,3093,3.0,8.037220031133012,7.43,6.29,7.05
25311,New Mexico,2021-04-27,196997,153.0,12.190948855384327,197.43,202.36,201.14
38091,Virginia,2021-04-27,656020,1091.0,13.393948079608968,1096.14,1222.14,1353.1
10401,Guam,2021-04-27,7939,16.0,8.979668554241181,7.86,6.57,5.43
16791,Maine,2021-04-27,60430,425.0,11.009257497290836,352.14,400.21,388.24
12531,Illinois,2021-04-27,1325726,2556.0,14.097471546178323,2705.57,2880.57,3050.43
18211,Massachusetts,2021-04-27,684630,965.0,13.436635285969475,1352.57,1566.5,1743.19
6141,Delaware,2021-04-27,103603,144.0,11.548331218100781,270.86,319.14,323.67
17501,Maryland,2021-04-27,444491,677.0,13.004687336023853,986.71,1120.86,1211.24
33831,South Dakota,2021-04-27,122228,148.0,11.713651613440287,124.0,148.14,168.95
34541,Tennessee,2021-04-27,844246,1187.0,13.646200384791694,1097.57,1276.79,1249.43
31701,Puerto Rico,2021-04-27,130361,324.0,11.778070474963297,809.43,928.21,958.48
40932,Wyoming,2021-04-28,57999,116.0,10.968198289528557,68.71,62.29,61.86
15372,Kentucky,2021-04-28,442618,738.0,13.00046463382953,527.29,549.71,559.9
7562,District of Columbia,2021-04-28,47533,62.0,10.769200523441311,84.57,94.57,105.0
462,Alabama,2021-04-28,527083,376.0,13.175115207611192,388.0,450.21,458.62
29572,Oklahoma,2021-04-28,447642,249.0,13.011751318723464,239.86,243.86,273.14
34542,Tennessee,2021-04-28,845380,1134.0,13.647542692294017,1078.14,1271.5,1232.14
33122,South Carolina,2021-04-28,576639,683.0,13.264973433962055,752.86,836.29,857.52
17502,Maryland,2021-04-28,445493,1002.0,13.006939057788838,957.71,1081.57,1188.9
38092,Virginia,2021-04-28,657154,1134.0,13.395675190494158,1078.0,1210.21,1333.29
23892,New Hampshire,2021-04-28,94405,202.0,11.455359909435817,287.14,315.86,355.71
14662,Kansas,2021-04-28,310011,640.0,12.644366285389548,230.29,223.21,223.24
1882,American Samoa,2021-04-28,0,0.0,0.0,0.0,0.0,0.0
16792,Maine,2021-04-28,60691,261.0,11.013567172645132,318.0,379.79,381.62
8272,Florida,2021-04-28,2222546,5178.0,14.614164393503176,5456.0,5775.71,5990.43
24602,New Jersey,2021-04-28,993123,2113.0,13.808610809350018,824.71,2117.07,2625.9
4722,Colorado,2021-04-28,506405,1137.0,13.135093998083144,1697.71,1613.21,1630.33
11822,Idaho,2021-04-28,187269,255.0,12.140306704754554,215.71,208.71,225.62
26022,New York,2021-04-28,2040448,3034.0,14.528680439641596,3948.86,4795.71,5493.71
19632,Minnesota,2021-04-28,572025,1507.0,13.256939723874362,1653.57,1780.29,1874.62
23182,Nevada,2021-04-28,314475,390.0,12.65866304060503,389.29,380.36,406.95
26732,North Carolina,2021-04-28,965536,1765.0,13.780439702229328,1858.14,1910.86,1939.33
16082,Louisiana,2021-04-28,457326,442.0,13.033153950107467,421.29,475.21,460.52
35962,Utah,2021-04-28,396522,518.0,12.89048932594087,380.0,381.79,385.52
28152,Northern Mariana Islands,2021-04-28,164,0.0,5.10594547390058,0.29,0.29,0.19
30282,Oregon,2021-04-28,182916,876.0,12.11678777702521,826.0,765.0,704.19
35252,Texas,2021-04-28,2886638,4215.0,14.875603407528967,3188.43,3269.21,3406.1
6852,Diamond Princess,2021-04-28,49,0.0,3.912023005428146,0.0,0.0,0.0
31702,Puerto Rico,2021-04-28,130671,310.0,11.780445645598057,779.86,916.79,952.0
28862,Ohio,2021-04-28,1068985,1723.0,13.882221093569694,1512.86,1645.71,1815.29
40222,Wisconsin,2021-04-28,658696,824.0,13.39801892019303,718.0,757.29,812.1
18212,Massachusetts,2021-04-28,686243,1613.0,13.438988528598257,1355.0,1521.43,1698.57
20342,Mississippi,2021-04-28,311493,334.0,12.649135355386898,239.29,241.57,232.48
25312,New Mexico,2021-04-28,197218,221.0,12.192070065393798,205.0,202.86,201.38
11112,Hawaii,2021-04-28,33537,69.0,10.420434403307056,85.57,90.43,93.9
12532,Illinois,2021-04-28,1328454,2728.0,14.09952717081945,2700.29,2822.86,2999.86
18922,Michigan,2021-04-28,928407,4943.0,13.741226570320734,4708.86,5558.86,6329.29
1172,Alaska,2021-04-28,67834,187.0,11.12483356491941,164.86,164.14,168.14
9692,Grand Princess,2021-04-28,103,0.0,4.6443908991413725,0.0,0.0,0.0
37382,Virgin Islands,2021-04-28,3098,5.0,8.038834757787749,7.71,6.64,6.86
2592,Arizona,2021-04-28,860772,603.0,13.665586101726724,709.71,679.07,692.48
22472,Nebraska,2021-04-28,219341,251.0,12.298387434536512,249.29,304.79,312.19
30992,Pennsylvania,2021-04-28,1154559,3370.0,13.959229876976286,3542.86,3968.21,4262.48
27442,North Dakota,2021-04-28,107154,156.0,11.582031663368776,133.71,138.5,142.24
13242,Indiana,2021-04-28,717564,1258.0,13.483618814847171,993.86,1113.79,1148.19
8982,Georgia,2021-04-28,1097279,1400.0,13.908344948256692,1355.43,1350.0,1384.76
21052,Missouri,2021-04-28,590175,803.0,13.288176076482532,639.14,-19.79,203.29
4012,California,2021-04-28,3804631,1703.0,15.151729829751858,1841.14,2169.0,2549.0
36672,Vermont,2021-04-28,22723,48.0,10.031176913677017,69.29,88.21,108.62
3302,Arkansas,2021-04-28,335289,291.0,12.7227511079714,175.43,187.36,180.19
38802,Washington,2021-04-28,400149,1640.0,12.899594755795192,1419.29,1415.0,1332.33
39512,West Virginia,2021-04-28,152301,453.0,11.933620670773392,344.71,364.14,377.48
13952,Iowa,2021-04-28,364036,506.0,12.805010789804683,373.29,402.93,438.43
32412,Rhode Island,2021-04-28,147601,381.0,11.902274741192208,279.14,310.71,360.76
5432,Connecticut,2021-04-28,337961,621.0,12.730688742109372,709.43,761.64,914.0
21762,Montana,2021-04-28,108489,202.0,11.594413281816497,136.0,132.71,141.1
6142,Delaware,2021-04-28,103844,241.0,11.550654681780236,264.43,309.21,323.9
10402,Guam,2021-04-28,7951,12.0,8.98117874833641,7.71,7.14,5.86
33832,South Dakota,2021-04-28,122398,170.0,11.715041479092347,125.86,144.21,163.0
30993,Pennsylvania,2021-04-29,1158361,3802.0,13.962517496208127,3434.29,3881.29,4226.48
10403,Guam,2021-04-29,7959,8.0,8.982184278838428,7.14,7.36,6.14
4013,California,2021-04-29,3806602,1971.0,15.15224774834038,1827.29,2117.43,2509.95
27443,North Dakota,2021-04-29,107298,144.0,11.58337460891087,130.43,137.0,139.71
35253,Texas,2021-04-29,2890257,3619.0,14.876856329460388,3215.57,3309.14,3364.62
37383,Virgin Islands,2021-04-29,3098,0.0,8.038834757787749,4.29,5.0,6.05
16793,Maine,2021-04-29,60945,254.0,11.017743505192259,296.71,356.5,378.52
32413,Rhode Island,2021-04-29,147897,296.0,11.90427812595702,267.0,296.93,350.62
6853,Diamond Princess,2021-04-29,49,0.0,3.912023005428146,0.0,0.0,0.0
8273,Florida,2021-04-29,2228212,5666.0,14.616710476896051,5310.57,5697.43,5882.19
16083,Louisiana,2021-04-29,457896,570.0,13.034399546974893,413.71,458.57,466.29
11823,Idaho,2021-04-29,187479,210.0,12.141427452036643,212.29,208.71,220.86
26733,North Carolina,2021-04-29,967521,1985.0,13.782493442645634,1822.29,1878.79,1934.48
7563,District of Columbia,2021-04-29,47614,81.0,10.770903116628146,82.0,92.79,100.76
18923,Michigan,2021-04-29,932604,4197.0,13.745737024697336,4521.14,5345.0,6122.52
28863,Ohio,2021-04-29,1070771,1786.0,13.883890441612563,1521.71,1618.71,1769.76
33123,South Carolina,2021-04-29,577550,911.0,13.26655202916715,757.43,823.71,854.9
14663,Kansas,2021-04-29,310014,3.0,12.644375962387485,229.86,223.29,222.33
38093,Virginia,2021-04-29,658341,1187.0,13.39747983211956,1051.43,1193.93,1298.0
1173,Alaska,2021-04-29,68002,168.0,11.127307100832148,156.14,162.29,165.29
39513,West Virginia,2021-04-29,152733,432.0,11.93645312523005,349.29,366.93,376.81
20343,Mississippi,2021-04-29,311654,161.0,12.649652085746997,216.71,223.79,228.71
33833,South Dakota,2021-04-29,122532,134.0,11.716135660443655,125.86,137.07,158.81
36673,Vermont,2021-04-29,22824,101.0,10.03561170546317,71.29,82.86,102.62
17503,Maryland,2021-04-29,446459,966.0,13.009105089619363,923.86,1047.43,1173.14
29573,Oklahoma,2021-04-29,447931,289.0,13.01239671416222,240.71,238.64,263.9
4723,Colorado,2021-04-29,509194,2789.0,13.140586326292748,1758.86,1705.43,1673.38
5433,Connecticut,2021-04-29,338447,486.0,12.732125740626932,673.57,746.21,888.95
19633,Minnesota,2021-04-29,573938,1913.0,13.260278397877455,1645.43,1722.0,1845.52
1883,American Samoa,2021-04-29,0,0.0,0.0,0.0,0.0,0.0
13243,Indiana,2021-04-29,718948,1384.0,13.48554570233761,1023.0,1114.5,1148.19
34543,Tennessee,2021-04-29,846472,1092.0,13.648833584004109,947.29,1239.86,1214.62
23183,Nevada,2021-04-29,314928,453.0,12.660102495576691,378.57,373.5,410.14
9693,Grand Princess,2021-04-29,103,0.0,4.6443908991413725,0.0,0.0,0.0
21053,Missouri,2021-04-29,590973,798.0,13.289527302188693,637.57,-16.71,203.57
31703,Puerto Rico,2021-04-29,131437,766.0,11.786290536527217,721.86,892.93,937.0
21763,Montana,2021-04-29,108663,174.0,11.596015831502326,135.0,131.43,138.71
12533,Illinois,2021-04-29,1331848,3394.0,14.102078760292997,2732.29,2809.5,2983.43
22473,Nebraska,2021-04-29,219559,218.0,12.299380822663826,236.29,298.29,303.38
18213,Massachusetts,2021-04-29,687638,1395.0,13.441019269905055,1321.71,1469.43,1651.05
3303,Arkansas,2021-04-29,335529,240.0,12.723466650174196,186.71,184.29,182.14
